sno,func,wait,counter
1603,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1964,1604
1604,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5110,1605
1605,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3333,1606
1606,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3350,1607
1607,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3001,1608
1608,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3833,1609
1609,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4933,1610
1610,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3998,1611
1611,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4558,1612
1612,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3380,1613
1613,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,503,1614
1614,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,303,1615
1615,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,17684,1616
1616,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2006,1617
1617,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3191,1618
1618,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3510,1619
1619,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6120,1620
1620,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6104,1621
1621,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4447,1622
1622,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4827,1623
1623,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,28329,1624
1624,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1989,1625
1625,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2956,1626
1626,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8859,1627
1627,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5290,1628
1628,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1640,1629
1629,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5058,1630
1630,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4499,1631
1631,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5466,1632
1632,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7582,1633
1633,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1493,1634
1634,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2268,1635
1635,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2193,1636
1636,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6567,1637
1637,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2945,1638
1638,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3176,1639
1639,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7465,1640
1640,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3560,1641
1641,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2644,1642
1642,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1704,1643
1643,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8377,1644
1644,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,21478,1645
1645,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3337,1646
1646,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4012,1647
1647,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4684,1648
1648,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4876,1649
1649,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3745,1650
1650,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2516,1651
1651,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7830,1652
1652,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2696,1653
1653,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9542,1654
1654,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3248,1655
1655,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1901,1656
1656,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7883,1657
1657,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,60004,1658
1658,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,23644,1659
1659,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2700,1660
1660,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3989,1661
1661,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4224,1662
1662,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3694,1663
1663,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1788,1664
1664,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5074,1665
1665,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,14859,1666
1666,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,15760,1667
1667,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2884,1668
1668,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,15384,1669
1669,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5063,1670
1670,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5424,1671
1671,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2008,1672
1672,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4428,1673
1673,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4412,1674
1674,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1986,1675
1675,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3024,1676
1676,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1333,1677
1677,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7554,1678
1678,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4489,1679
1679,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,12370,1680
1680,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3420,1681
1681,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2615,1682
1682,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4916,1683
1683,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2572,1684
1684,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5880,1685
1685,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6613,1686
1686,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3408,1687
1687,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,13569,1688
1688,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5467,1689
1689,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2693,1690
1690,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2128,1691
1691,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1984,1692
1692,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,998,1693
1693,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2244,1694
1694,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5671,1695
1695,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3241,1696
1696,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6921,1697
1697,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4442,1698
1698,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4276,1699
1699,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8914,1700
1700,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2963,1701
1701,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5257,1702
1702,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7800,1703
1703,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2924,1704
1704,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2850,1705
1705,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4431,1706
1706,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4099,1707
1707,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3738,1708
1708,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,13093,1709
1709,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,12133,1710
1710,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2632,1711
1711,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6,1712
1712,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,433,1713
1713,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2565,1714
1714,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2295,1715
1715,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4867,1716
1716,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2334,1717
1717,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6589,1718
1718,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,30279,1719
1719,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7806,1720
1720,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1679,1721
1721,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1961,1722
1722,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2705,1723
1723,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,13861,1724
1724,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8888,1725
1725,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4853,1726
1726,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1944,1727
1727,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3048,1728
1728,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,81622,1729
1729,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2449,1730
1730,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5514,1731
1731,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7889,1732
1732,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7479,1733
1733,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7260,1734
1734,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3368,1735
1735,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10277,1736
1736,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4213,1737
1737,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5059,1738
1738,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4125,1739
1739,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3017,1740
1740,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2675,1741
1741,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4815,1742
1742,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3774,1743
1743,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3499,1744
1744,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,46867,1745
1745,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9006,1746
1746,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4639,1747
1747,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4034,1748
1748,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1300,1749
1749,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9171,1750
1750,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,31852,1751
1751,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,45300,1752
1752,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9695,1753
1753,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,14293,1754
1754,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4890,1755
1755,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3692,1756
1756,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4156,1757
1757,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5242,1758
1758,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5841,1759
1759,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3252,1760
1760,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8811,1761
1761,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3124,1762
1762,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,844,1763
1763,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,32132,1764
1764,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,38896,1765
1765,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,59819,1766
1766,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,24,1767
1767,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4453,1768
1768,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1622,1769
1769,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5475,1770
1770,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5839,1771
1771,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3866,1772
1772,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10336,1773
1773,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4876,1774
1774,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,83035,1775
1775,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2832,1776
1776,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5329,1777
1777,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5885,1778
1778,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5380,1779
1779,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1058,1780
1780,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1715,1781
1781,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4866,1782
1782,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2590,1783
1783,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2117,1784
1784,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2018,1785
1785,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7744,1786
1786,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3948,1787
1787,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1560,1788
1788,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5794,1789
1789,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4845,1790
1790,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,18319,1791
1791,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,61288,1792
1792,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,17297,1793
1793,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2434,1794
1794,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8070,1795
1795,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10189,1796
1796,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3984,1797
1797,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1219,1798
1798,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7,1799
1799,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3061,1800
1800,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3374,1801
1801,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3655,1802
1802,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3416,1803
1803,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9111,1804
1804,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3153,1805
1805,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1921,1806
1806,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,47935,1807
1807,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4603,1808
1808,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3668,1809
1809,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4596,1810
1810,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3238,1811
1811,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,16879,1812
1812,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1403,1813
1813,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7997,1814
1814,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,39183,1815
1815,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,34320,1816
1816,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3750,1817
1817,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4735,1818
1818,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2997,1819
1819,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8430,1820
1820,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5728,1821
1821,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1926,1822
1822,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8576,1823
